"id","code","name","active"
"hr_profession_2263_03","2263 03","Sabiedrības veselības ĀRSTS",0
"hr_profession_2263_04","2263 04","Higiēnas ĀRSTS",0
"hr_profession_2263_05","2263 05","HIGIĒNISTS",0
"hr_profession_2263_06","2263 06","ĀRSTS EPIDEMIOLOGS",0
"hr_profession_2263_07","2263 07","Sabiedrības veselības SPECIĀLISTS",0
"hr_profession_2263_08","2263 08","Pretradiācijas aizsardzības SPECIĀLISTS",0
"hr_profession_2264_01","2264 01","ElektroTERAPEITS",0
"hr_profession_2264_02","2264 02","FIZIOTERAPEITS",0
"hr_profession_2264_03","2264 03","KINEZOTERAPEITS",0
"hr_profession_2264_04","2264 04","ERGOTERAPEITS",0
"hr_profession_2264_05","2264 05","Fizikālais TERAPEITS",0
"hr_profession_2264_06","2264 06","REITTERAPEITS",0
"hr_profession_2265_01","2265 01","Uztura SPECIĀLISTS",0
"hr_profession_2265_02","2265 02","Uzturzinātnes SPECIĀLISTS",0
"hr_profession_2266_01","2266 01","AudioLOGOPĒDS",0
"hr_profession_2266_02","2266 02","Runas TERAPEITS",0
"hr_profession_2266_03","2266 03","LOGOPĒDS",0
"hr_profession_2266_04","2266 04","AUDIOLOGS",0
"hr_profession_2266_05","2266 05","Bērnu AUDIOLOGS",0
"hr_profession_2266_06","2266 06","PEDAUDIOLOGS",0
"hr_profession_2267_01","2267 01","OPTOMETRISTS",0
"hr_profession_2269_01","2269 01","Sabiedrības veselības ORGANIZATORS",0
"hr_profession_2269_02","2269 02","Sabiedrības veselības METODIĶIS",0
"hr_profession_2269_03","2269 03","Sabiedrības veselības ANALĪTIĶIS",0
"hr_profession_2269_04","2269 04","Veselības veicināšanas KONSULTANTS",0
"hr_profession_2269_05","2269 05","Veselības veicināšanas KOORDINĒTĀJS",0
"hr_profession_2269_06","2269 06","PODOLOGS",0
"hr_profession_2269_07","2269 07","Darba TERAPEITS",0
"hr_profession_2269_08","2269 08","Mākslas TERAPEITS",0
"hr_profession_2269_09","2269 09","Mūzikas TERAPEITS",0
"hr_profession_2269_10","2269 10","Neredzīgo TERAPEITS",0
"hr_profession_2269_11","2269 11","RADIOGRĀFERS",0
"hr_profession_2269_12","2269 12","Mākslas terapijas SPECIĀLISTS",0
"hr_profession_2269_13","2269 13","BIONIĶIS PROTĒZISTS",0
"hr_profession_2269_14","2269 14","Bionikas un protezēšanas INŽENIERIS",0
"hr_profession_2269_15","2269 15","Acu PROTĒZISTS OKULĀRISTS",0
"hr_profession_2310_01","2310 01","ASISTENTS (izglītības jomā)",0
"hr_profession_2310_02","2310 02","DOCENTS",0
"hr_profession_2310_03","2310 03","LEKTORS",0
"hr_profession_2310_04","2310 04","PROFESORS",0
"hr_profession_2310_05","2310 05","Asociētais PROFESORS",0
"hr_profession_2310_07","2310 07","Vecākais PASNIEDZĒJS",0
"hr_profession_2310_08","2310 08","PASNIEDZĒJS",0
"hr_profession_2310_09","2310 09","PEDAGOGS",0
"hr_profession_2320_01","2320 01","Profesionālās izglītības SKOLOTĀJS",0
"hr_profession_2320_02","2320 02","Profesionālās ievirzes izglītības SKOLOTĀJS",0
"hr_profession_2330_01","2330 01","Vispārējās vidējās izglītības SKOLOTĀJS",0
"hr_profession_2341_01","2341 01","Vispārējās pamatizglītības SKOLOTĀJS",0
"hr_profession_2341_02","2341 02","Sākumizglītības SKOLOTĀJS",0
"hr_profession_2342_01","2342 01","Pirmsskolas izglītības SKOLOTĀJS",0
"hr_profession_2342_02","2342 02","Pirmsskolas izglītības mūzikas SKOLOTĀJS",0
"hr_profession_2342_03","2342 03","Pirmsskolas izglītības sporta SKOLOTĀJS",0
"hr_profession_2351_01","2351 01","Izglītības METODIĶIS",0
"hr_profession_2351_02","2351 02","METODIĶIS",0
"hr_profession_2351_03","2351 03","Galvenais SPECIĀLISTS METODIĶIS",0
"hr_profession_2351_04","2351 04","Izglītības valsts INSPEKTORS",0
"hr_profession_2351_05","2351 05","Valsts bērnu tiesību aizsardzības INSPEKTORS",0
"hr_profession_2351_06","2351 06","Pirmsskolas izglītības METODIĶIS",0
"hr_profession_2352_01","2352 01","SKOLOTĀJS LOGOPĒDS",0
"hr_profession_2352_02","2352 02","Speciālās izglītības SKOLOTĀJS",0
"hr_profession_2352_03","2352 03","Speciālais PEDAGOGS",0
"hr_profession_2354_01","2354 01","Interešu izglītības mūzikas SKOLOTĀJS",0
"hr_profession_2354_02","2354 02","Interešu izglītības vokālais PEDAGOGS",0
"hr_profession_2354_03","2354 03","Interešu izglītības instrumentspēles PEDAGOGS",0
"hr_profession_2356_03","2356 03","Glābšanas darbu INSTRUKTORS",0
"hr_profession_2356_08","2356 08","Autoskolas teorētisko priekšmetu PASNIEDZĒJS",0
"hr_profession_2356_10","2356 10","Bīstamu kravu pārvadāšanas transportlīdzekļu vadītāju apmācības PASNIEDZĒJS",0
"hr_profession_2356_16","2356 16","Vecākais INSTRUKTORS (iekšlietu jomā)",0
"hr_profession_2356_17","2356 17","INSTRUKTORS (iekšlietu jomā)",0
"hr_profession_2356_18","2356 18","Transportlīdzekļu vadītāju eksaminācijas INSPEKTORS",0
"hr_profession_2359_01","2359 01","Sociālais PEDAGOGS",0
"hr_profession_2359_02","2359 02","Atkarību profilakses SPECIĀLISTS",0
"hr_profession_2359_03","2359 03","Pagarinātās dienas grupas SKOLOTĀJS",0
"hr_profession_2359_04","2359 04","Izglītības iestādes muzeju PEDAGOGS",0
"hr_profession_2359_05","2359 05","PEDAGOGA PALĪGS",0
"hr_profession_2359_06","2359 06","Interešu izglītības SKOLOTĀJS",0
"hr_profession_2359_07","2359 07","Internāta, dienesta viesnīcas SKOLOTĀJS",0
"hr_profession_2359_08","2359 08","Sporta ORGANIZATORS",0
"hr_profession_2359_09","2359 09","Vecākais sporta TRENERIS",0
"hr_profession_2359_10","2359 10","SPECIĀLISTS bērnu tiesību aizsardzības jautājumos",0
"hr_profession_2359_11","2359 11","Arod(amat)mācības SKOLOTĀJS",0
"hr_profession_2359_12","2359 12","Rekreācijas SPECIĀLISTS",0
"hr_profession_2359_13","2359 13","Prakses PLĀNOTĀJS",0
"hr_profession_2359_14","2359 14","SKOLOTĀJS MENTORS",0
"hr_profession_2359_15","2359 15","PEDAGOGS karjeras KONSULTANTS",0
"hr_profession_2359_16","2359 16","Klīnisko simulāciju SPECIĀLISTS",0
"hr_profession_2359_17","2359 17","Mācību procesa ORGANIZATORS",0
"hr_profession_2359_18","2359 18","Jaunsargu INSTRUKTORS",0
"hr_profession_2411_01","2411 01","Vecākais GRĀMATVEDIS",0
"hr_profession_2411_02","2411 02","REVIDENTS",0
"hr_profession_2411_03","2411 03","Zvērināts REVIDENTS",0
"hr_profession_2411_04","2411 04","Aizdevumu REVIDENTS",0
"hr_profession_2411_05","2411 05","AUDITORS",0
"hr_profession_2411_06","2411 06","Informācijas sistēmu AUDITORS",0
"hr_profession_2411_07","2411 07","Uzraudzības AUDITORS",0
"hr_profession_2411_08","2411 08","Iekšējais AUDITORS",0
"hr_profession_2411_09","2411 09","Kredītiestāžu uzraudzības EKSPERTS",0
"hr_profession_2411_10","2411 10","Grāmatvedības EKSPERTS",0
"hr_profession_2411_11","2411 11","Metodikas EKSPERTS",0
"hr_profession_2411_12","2411 12","Kredītiestāžu uzraudzības ANALĪTIĶIS",0
"hr_profession_2411_13","2411 13","Iekšējās kontroles galvenais SPECIĀLISTS",0
"hr_profession_2411_14","2411 14","Iekšējās kontroles galvenais INSPEKTORS",0
"hr_profession_2411_15","2411 15","Struktūrvienību koordinācijas, profilakses un informācijas uzskaites galvenais SPECIĀLISTS",0
"hr_profession_2411_16","2411 16","Zvērināta REVIDENTA PALĪGS/ ASISTENTS",0
"hr_profession_2411_17","2411 17","Revīzijas komitejas LOCEKLIS",0
"hr_profession_2412_01","2412 01","FINANSISTS",0
"hr_profession_2412_02","2412 02","Komercdarbības KONSULTANTS",0
"hr_profession_2412_03","2412 03","Vecākais komercdarbības SPECIĀLISTS",0
"hr_profession_2412_04","2412 04","KONSULTANTS iepirkumu SPECIĀLISTS",0
"hr_profession_2412_05","2412 05","Nodokļu KONSULTANTS",0
"hr_profession_2413_01","2413 01","Finanšu tirgus ANALĪTIĶIS",0
"hr_profession_2413_02","2413 02","Finanšu ANALĪTIĶIS",0
"hr_profession_2413_03","2413 03","Naudas apgrozības ANALĪTIĶIS",0
"hr_profession_2413_04","2413 04","Naudas plūsmas ANALĪTIĶIS",0
"hr_profession_2413_05","2413 05","Riska ANALĪTIĶIS",0
"hr_profession_2413_06","2413 06","Finanšu ieguldījumu portfeļa VADĪTĀJS",0
"hr_profession_2413_07","2413 07","Finanšu risku VADĪTĀJS",0
"hr_profession_2413_08","2413 08","Ieņēmumu plānošanas/ vadīšanas SPECIĀLISTS",0
"hr_profession_2421_01","2421 01","Vecākais Konsultants",0
"hr_profession_2421_02","2421 02","KONSULTANTS",0
"hr_profession_2421_04","2421 04","Medicīnas KONSULTANTS",0
"hr_profession_2421_05","2421 05","Zinātniskais KONSULTANTS",0
"hr_profession_2421_06","2421 06","Bīstamo kravu pārvadājumu drošības KONSULTANTS (padomnieks)",0
"hr_profession_2421_07","2421 07","Drošības KONSULTANTS (padomnieks)",0
"hr_profession_2421_08","2421 08","PADOMNIEKS (konsultants)",0
"hr_profession_2421_09","2421 09","Darbības nepārtrauktības VADĪTĀJS",0
"hr_profession_2421_10","2421 10","Darbības risku VADĪTĀJS",0
"hr_profession_2421_11","2421 11","Stratēģiskās vadības procesa VADĪTĀJS",0
"hr_profession_2422_01","2422 01","Projekta VADĪTĀJS/ DIREKTORS",0
"hr_profession_2422_02","2422 02","Projekta KOORDINATORS",0
"hr_profession_2422_03","2422 03","Vecākais REFERENTS",0
"hr_profession_2422_04","2422 04","REFERENTS",0
"hr_profession_2422_05","2422 05","Jaunākais REFERENTS",0
"hr_profession_2422_06","2422 06","Vecākais INSPEKTORS",0
"hr_profession_2422_07","2422 07","INSPEKTORS",0
"hr_profession_2422_08","2422 08","Jaunākais INSPEKTORS",0
"hr_profession_2422_09","2422 09","Vecākais EKSPERTS",0
"hr_profession_2422_10","2422 10","EKSPERTS",0
"hr_profession_2422_11","2422 11","Jaunākais EKSPERTS",0
"hr_profession_2422_12","2422 12","Klīnisko pētījumu VADĪTĀJS",0
"hr_profession_2422_13","2422 13","Zāļu reģistrācijas VADĪTĀJS",0
"hr_profession_2422_15","2422 15","Zinātniskais SEKRETĀRS",0
"hr_profession_2422_16","2422 16","Galvenais SPECIĀLISTS sadarbības jautājumos starp valsts un pašvaldību iestādēm",0
"hr_profession_2422_17","2422 17","Vecākais KONTROLIERIS (pašvaldībās)",0
"hr_profession_2422_18","2422 18","KONTROLIERIS (pašvaldībās)",0
"hr_profession_2422_19","2422 19","Jaunākais KONTROLIERIS (pašvaldībās)",0
"hr_profession_2422_22","2422 22","Kancelejas pārzinis",0
"hr_profession_2422_23","2422 23","Civilaizsardzības ORGANIZATORS",0
"hr_profession_2422_24","2422 24","Ārējo sakaru ORGANIZATORS",0
"hr_profession_2422_25","2422 25","Viesnīcu pakalpojumu ORGANIZATORS",0
"hr_profession_2422_26","2422 26","Pašvaldības/ finanšu stabilizācijas procesa UZRAUGS",0
"hr_profession_2422_27","2422 27","Jaunatnes lietu SPECIĀLISTS",0
"hr_profession_2422_28","2422 28","Penitenciārā un probācijas darba SPECIĀLISTS",0
"hr_profession_2422_29","2422 29","Dzimtsarakstu INSPEKTORS",0
"hr_profession_2422_30","2422 30","Arodbiedrību/ darba KOORDINĒTĀJS",0
"hr_profession_2422_31","2422 31","Vides pārvaldības SPECIĀLISTS",0
"hr_profession_2422_32","2422 32","Pasta SPECIĀLISTS",0
"hr_profession_2422_33","2422 33","Licencēšanas SPECIĀLISTS",0
"hr_profession_2422_34","2422 34","Muitošanas SPECIĀLISTS",0
"hr_profession_2422_35","2422 35","Sabiedrības pārvaldes SPECIĀLISTS",0
"hr_profession_2422_36","2422 36","Iedzīvotāju reģistrēšanas SPECIĀLISTS",0
"hr_profession_2422_37","2422 37","Dzīvojamo māju/ īpašumu apsaimniekošanas SPECIĀLISTS",0
"hr_profession_2422_38","2422 38","SPECIĀLISTS zemes nomas jautājumos",0
"hr_profession_2422_39","2422 39","SPECIĀLISTS mājokļu jautājumos",0
"hr_profession_2422_40","2422 40","Dzimtsarakstu SPECIĀLISTS",0
"hr_profession_2422_41","2422 41","Nekustamā īpašuma tiesiskās reģistrācijas SPECIĀLISTS",0
"hr_profession_2422_42","2422 42","Izglītības darba SPECIĀLISTS",0
"hr_profession_2422_43","2422 43","Pirmais SEKRETĀRS",0
"hr_profession_2422_44","2422 44","KONSULS",0
"hr_profession_2422_45","2422 45","Otrais SEKRETĀRS",0
"hr_profession_2422_46","2422 46","Trešais SEKRETĀRS",0
"hr_profession_2422_47","2422 47","VICEKONSULS",0
"hr_profession_2422_48","2422 48","ATAŠEJS",0
"hr_profession_2422_49","2422 49","ATAŠEJS VĒSTNIEKA SEKRETĀRS",0
"hr_profession_2422_50","2422 50","Virsmežniecības INŽENIERIS",0
"hr_profession_2422_52","2422 52","Galvenais SPECIĀLISTS starptautiskās sadarbības jautājumos",0
"hr_profession_2422_53","2422 53","Programmu DIREKTORS/ VADĪTĀJS",0
"hr_profession_2422_54","2422 54","BūvINSPEKTORS",0
"hr_profession_2422_55","2422 55","BūvINSPEKTORA PALĪGS",0
"hr_profession_2422_56","2422 56","MEŽZINIS",0
"hr_profession_2422_57","2422 57","Jaunatnes DARBINIEKS",0
"hr_profession_2422_58","2422 58","Personas datu aizsardzības SPECIĀLISTS",0
"hr_profession_2422_59","2422 59","Vecākais SPECIĀLISTS kapitāldaļu jautājumos",0
"hr_profession_2422_60","2422 60","Probācijas SPECIĀLISTS",0
"hr_profession_2422_61","2422 61","Nozares PADOMNIEKS",0
"hr_profession_2422_62","2422 62","Saeimas komisijas vecākais KONSULTANTS",0
"hr_profession_2422_63","2422 63","Saeimas komisijas KONSULTANTS",0
"hr_profession_2422_64","2422 64","Saeimas frakcijas vecākais KONSULTANTS",0
"hr_profession_2422_65","2422 65","Saeimas frakcijas KONSULTANTS",0
"hr_profession_2422_66","2422 66","Izbraukumu ORGANIZATORS (veselības aprūpes jomā)",0
"hr_profession_2422_67","2422 67","Nozares ATAŠEJS",0
"hr_profession_2422_68","2422 68","Nozares ATAŠEJA PALĪGS",0
"hr_profession_2423_01","2423 01","Nodarbinātības ANALĪTIĶIS",0
"hr_profession_2423_02","2423 02","Darba satura ANALĪTIĶIS",0
"hr_profession_2423_03","2423 03","Personāla VADĪTĀJS",0
"hr_profession_2423_04","2423 04","Vecākais personāla INSPEKTORS",0
"hr_profession_2423_05","2423 05","Personāla INSPEKTORS",0
"hr_profession_2423_06","2423 06","Personāla atlases SPECIĀLISTS",0
"hr_profession_2423_07","2423 07","Personāla SPECIĀLISTS",0
"hr_profession_2423_08","2423 08","Personāla lietu PĀRZINIS",0
"hr_profession_2423_09","2423 09","Profesiju izvēles KONSULTANTS",0
"hr_profession_2423_10","2423 10","Karjeras KONSULTANTS",0
"hr_profession_2423_11","2423 11","Procesu kvalitātes vadības INŽENIERIS",0
"hr_profession_2423_12","2423 12","Kvalitātes vadības sistēmu KONSULTANTS",0
"hr_profession_2423_13","2423 13","Kvalitātes vadības sistēmu SPECIĀLISTS",0
"hr_profession_2423_14","2423 14","Kvalitātes VADĪTĀJS",0
"hr_profession_2423_15","2423 15","Risku vadības SPECIĀLISTS",0
"hr_profession_2423_16","2423 16","Izaugsmes VEICINĀTĀJS",0
"hr_profession_2423_18","2423 18","Personālvadības KONSULTANTS",0
"hr_profession_2424_01","2424 01","Personāla mācību KOORDINĒTĀJS",0
"hr_profession_2424_02","2424 02","Mācību projekta VADĪTĀJS",0
"hr_profession_2424_03","2424 03","Mācību centra vecākais PASNIEDZĒJS",0
"hr_profession_2424_04","2424 04","Mācību centra PASNIEDZĒJS",0
"hr_profession_2424_05","2424 05","Personāla mācību SPECIĀLISTS",0
"hr_profession_2424_06","2424 06","SUPERVIZORS/ KONSULTANTS PĀRRAUGS",0
"hr_profession_2424_07","2424 07","Gaisa kuģu tehniskās apkopes personāla mācību INSTRUKTORS",0
"hr_profession_2424_08","2424 08","Jūrnieku profesionālās apmācības PASNIEDZĒSJ (instruktors)",0
"hr_profession_2424_09","2424 09","Jūrnieku kompetences atbilstības VĒRTĒTĀJS",0
"hr_profession_2424_10","2424 10","Jūrnieku kompetences atbilstības PĀRRAUGS",0
"hr_profession_2424_11","2424 11","Atbilstības VĒRTĒTĀJS",0
"hr_profession_2424_12","2424 12","Pasta darba organizācijas INSTRUKTORS",0
"hr_profession_2424_13","2424 13","Lidojumu INSTRUKTORS",0
"hr_profession_2424_14","2424 14","Aviācijas teorētiskās apmācības INSTRUKTORS",0
"hr_profession_2424_15","2424 15","Aviācijas prakstiskās apmācības INSTRUKTORS",0
"hr_profession_2431_02","2431 02","Reklāmas VADĪTĀJS",0
"hr_profession_2431_03","2431 03","Tirgvedības VADĪTĀJS",0
"hr_profession_2431_04","2431 04","Tirdzniecības VADĪTĀJS",0
"hr_profession_2431_05","2431 05","Pārdošanas VADĪTĀJS",0
"hr_profession_2431_06","2431 06","Eksporta VADĪTĀJS",0
"hr_profession_2431_07","2431 07","Klientu apkalpošanas VADĪTĀJS",0
"hr_profession_2431_08","2431 08","Tirgus pētījumu ANALĪTIĶIS",0
"hr_profession_2431_09","2431 09","Patentu AĢENTS",0
"hr_profession_2431_10","2431 10","Loģistikas VADĪTĀJS",0
"hr_profession_2431_14","2431 14","Lielo klientu VADĪTĀJS",0
"hr_profession_2431_15","2431 15","Produktu grupas VADĪTĀJS",0
"hr_profession_2431_16","2431 16","Reklāmas mākslinieciskais VADĪTĀJS",0
"hr_profession_2431_17","2431 17","Reklāmas tekstu AUTORS",0
"hr_profession_2431_18","2431 18","Preču kategoriju VADĪTĀJS",0
"hr_profession_2432_01","2432 01","Sabiedrisko attiecību VADĪTĀJS",0
"hr_profession_2432_02","2432 02","Preses SEKRETĀRS",0
"hr_profession_2432_03","2432 03","Ministru PREZIDENTA preses SEKRETĀRS",0
"hr_profession_2432_04","2432 04","Ministru PREZIDENTA BIEDRA preses SEKRETĀRS",0
"hr_profession_2432_05","2432 05","Ministru kabineta preses SEKRETĀRS",0
"hr_profession_2432_06","2432 06","MINISTRA preses SEKRETĀRS",0
"hr_profession_2432_07","2432 07","Valsts KONTROLIERA preses SEKRETĀRS",0
"hr_profession_2432_08","2432 08","Sabiedrisko attiecību SPECIĀLISTS",0
"hr_profession_2432_09","2432 09","Sabiedrsko attiecību tekstu AUTORS",0
"hr_profession_2433_01","2433 01","Medicīniskais PĀRSTĀVIS",0
"hr_profession_2434_01","2434 01","Komercdarbības SPECIĀLISTS (informātikas jomā)",0
"hr_profession_2434_02","2434 02","Elektroniskās komercijas SPECIĀLISTS",0
"hr_profession_2511_01","2511 01","Skaitļotāju/ sistēmu ANALĪTIĶIS",0
"hr_profession_2511_02","2511 02","SistēmANALĪTIĶIS",0
"hr_profession_2511_03","2511 03","Skaitļošanas sistēmu ANALĪTIĶIS",0
"hr_profession_2512_01","2512 01","Skaitļotāju/ sistēmu KONSTRUKTORS",0
"hr_profession_2512_02","2512 02","Programmēšanas INŽENIERIS",0
"hr_profession_2512_03","2512 03","Mehanizētās apstrādes projektēšanas INŽENIERIS",0
"hr_profession_2512_04","2512 04","Datorvadības tehnoloģiju INŽENIERIS",0
"hr_profession_2512_05","2512 05","PROGRAMMĒTĀJS",0
"hr_profession_2512_06","2512 06","Skaitļošanas sistēmu PROJEKTĒTĀJS",0
"hr_profession_2513_01","2513 01","Skaitļotāju/ sakaru/ komunikāciju ANALĪTIĶIS",0
"hr_profession_2513_02","2513 02","Informatīvo sistēmu PROJEKTĒTĀJS",0
"hr_profession_2513_04","2513 04","Datorspēļu izstrādes ORGANIZATORS",0
"hr_profession_2514_01","2514 01","Lietojumprogrammu IZSTRĀDĀTĀJS",0
"hr_profession_2519_01","2519 01","Skaitļotāju lietošanas INŽENIERIS",0
"hr_profession_2519_02","2519 02","Sakaru/ komunikāciju PROGRAMMĒTĀJS",0
"hr_profession_2519_03","2519 03","Tehnisko sistēmu apsardzes programmēšanas INŽENIERIS",0
"hr_profession_2519_04","2519 04","Elektroniskās sakaru/ komunikāciju vides IZSTRĀDĀTĀJS",0
"hr_profession_2519_05","2519 05","Informācijas sistēmu TESTĒTĀJS",0
"hr_profession_2521_01","2521 01","Skaitļotāju/ datubāzes ANALĪTIĶIS",0
"hr_profession_2521_02","2521 02","Skaitļotāju/ datubāzes VADĪTĀJS",0
"hr_profession_2521_03","2521 03","Informācijas tehnoloģiju projektu VADĪTĀJS",0
"hr_profession_2521_04","2521 04","Datubāzes PROGRAMMĒTĀJS",0
"hr_profession_2521_05","2521 05","Datubāzu INŽENIERIS",0
"hr_profession_2521_06","2521 06","Datubāzu ADMINISTRATORS",0
"hr_profession_2522_01","2522 01","Datorsistēmu un datortīklu ADMINISTRATORS",0
"hr_profession_2522_02","2522 02","Informācijas tehnoloģiju ADMINISTRATORS",0
"hr_profession_2522_03","2522 03","Informācijas sistēmu ADMINISTRATORS",0
"hr_profession_2522_04","2522 04","Informācijas sistēmu UZTURĒTĀJS",0
"hr_profession_2523_01","2523 01","Skaitļotāju/ sistēmu INŽENIERIS",0
"hr_profession_2523_02","2523 02","Vecākais datortīkla ADMINISTRATORS",0
"hr_profession_2523_03","2523 03","Operāciju sistēmu INŽENIERIS",0
"hr_profession_2523_04","2523 04","Informācijas sistēmINŽENIERIS",0
"hr_profession_2529_01","2529 01","Informācijas tehnoloģiju (IT) pakalpojumu VADĪTĀJS",0
"hr_profession_2529_02","2529 02","Informācijas tehnoloģiju (IT) pakalpojumu pārvaldības procesu VADĪTĀJS",0
"hr_profession_2529_03","2529 03","Informācijas tehnoloģiju (IT) pakalpojumu pārvaldības procesu KONSULTANTS",0
"hr_profession_2529_04","2529 04","Interneta portāla REDAKTORS",0
"hr_profession_2529_05","2529 05","Bankomātu tīkla ADMINISTRATORS",0
"hr_profession_2529_06","2529 06","Internetbankas ADMINISTRATORS",0
"hr_profession_2529_07","2529 07","Informācijas sistēmas drošības PĀRVALDNIEKS",0
"hr_profession_2529_08","2529 08","Ģeogrāfiskās informācijas sistēmas SPECIĀLISTS",0
"hr_profession_2611_01","2611 01","JURISTS",0
"hr_profession_2611_02","2611 02","Zvērināts ADVOKĀTS",0
"hr_profession_2611_03","2611 03","Zvērināta ADVOKĀTA PALĪGS",0
"hr_profession_2611_04","2611 04","VirsPROKURORS",0
